energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,track_popularity,track_album_name,track_id,track_name,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,playlist_id
0.786,126.755,0.482,rock,-5.735,0.446,0.793,Kansas,73,Leftoverture (Expanded Edition),4DMKwE2E2iYDKY01C335Uw,Carry on Wayward Son,7MejfRSNnrpcLZIxkeZDqR,1,7,323000,0.00321,4DMKwE2E2iYDKY01C335Uw,classic,37i9dQZF1DWXRqgorJj26U
0.789,129.802,0.674,rock,-6.903,0.0753,0.918,Blur,78,Blur (Special Edition),1FTSo4v6BOZH9QxKc3MbVM,Song 2 - 2012 Remaster,7HvIrSkKGJCzd8AKyjTJ6Q,1,8,121160,0.00178,1FTSo4v6BOZH9QxKc3MbVM,classic,37i9dQZF1DWXRqgorJj26U
0.441,81.334,0.519,rock,-14.178,0.076,0.25,Pixies,76,Surfer Rosa (2007 Remaster),7wCmS9TTVUcIhRalDYFgPy,Where Is My Mind? - 2007 Remaster,50j4Wm1b9hLpSpPIA39Vp9,1,4,234973,0.0204,7wCmS9TTVUcIhRalDYFgPy,classic,37i9dQZF1DWXRqgorJj26U
0.836,113.375,0.743,rock,-6.465,0.384,0.82,The Clash,80,Combat Rock (Remastered),39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,1ZH5g1RDq3GY1OvyD0w0s2,1,2,188987,0.0804,39shmbIHICJ2Wxnk1fPSdz,classic,37i9dQZF1DWXRqgorJj26U
0.528,109.975,0.932,rock,-6.472,0.163,0.757,Queen,71,The Game (Deluxe Remastered Version),57JVGBtBLCfHw2muk5416J,Another One Bites The Dust - Remastered 2011,6wPXUmYJ9mOWrKlLzZ5cCa,0,5,214653,0.115,57JVGBtBLCfHw2muk5416J,classic,37i9dQZF1DWXRqgorJj26U
0.905,128.019,0.602,rock,-4.046,0.117,0.411,Muse,75,The Resistance,4VqPOruhp5EdPBeR92t6lQ,Uprising,0eFHYz8NmK75zSplL5qlfM,1,2,304840,0.000202,4VqPOruhp5EdPBeR92t6lQ,classic,37i9dQZF1DWXRqgorJj26U
0.519,98.883,0.653,rock,-10.164,0.101,0.822,Buffalo Springfield,76,Buffalo Springfield,1qRA5BS78u3gME0loMl9AA,For What It's Worth,3PkdGRruLnJ9zCtANiDrpB,1,2,153693,0.406,1qRA5BS78u3gME0loMl9AA,classic,37i9dQZF1DWXRqgorJj26U
0.946,138.18,0.454,rock,-5.978,0.173,0.647,Van Halen,68,Van Halen (Remastered),0upLyFR8Rr52ZpMp5esQoq,You Really Got Me - 2015 Remaster,7DdEbYFPKTZ8KB4z6L4UnQ,0,1,156147,0.0223,0upLyFR8Rr52ZpMp5esQoq,classic,37i9dQZF1DWXRqgorJj26U
0.828,105.435,0.35,rock,-5.373,0.0774,0.147,Soundgarden,76,Superunknown (Deluxe Edition),2EoOZnxNgtmZaD8uUmz2nD,Black Hole Sun,29sTacnS0qA9xri6YS8xLA,1,6,318587,0.000217,2EoOZnxNgtmZaD8uUmz2nD,classic,37i9dQZF1DWXRqgorJj26U
0.349,124.348,0.489,rock,-14.295,0.0866,0.622,Santana,70,Santana's Greatest Hits,4YMQXzscifAREG0a7KNGhB,Black Magic Woman - Single Version,1YrdGK2y2Edq2R5gFja2ai,0,2,196467,0.676,4YMQXzscifAREG0a7KNGhB,classic,37i9dQZF1DWXRqgorJj26U
0.872,159.925,0.587,rock,-5.066,0.622,0.735,Lenny Kravitz,73,5,1OxcIUqVmVYxT6427tbhDW,Fly Away,6MCNMOCRsh6nxs7PNzc0zN,1,7,221333,0.018,1OxcIUqVmVYxT6427tbhDW,classic,37i9dQZF1DWXRqgorJj26U
0.808,151.008,0.577,rock,-7.04,0.221,0.869,The Police,75,Reggatta De Blanc (Remastered 2003),1oYYd2gnWZYrt89EBXdFiO,Message In A Bottle,2EpuND32cO7CX0gXZl2NB6,0,1,290280,0.0338,1oYYd2gnWZYrt89EBXdFiO,classic,37i9dQZF1DWXRqgorJj26U
0.758,112.113,0.489,rock,-6.491,0.092,0.435,David Bowie,72,"""Heroes"" (2017 Remaster)",7Jh1bpe76CNTCgdgAdBw4Z,Heroes - 2017 Remaster,4I5zzKYd2SKDgZ9DRf5LVk,1,7,371413,0.000678,7Jh1bpe76CNTCgdgAdBw4Z,classic,37i9dQZF1DWXRqgorJj26U
0.932,112.937,0.564,rock,-10.068,0.349,0.619,Led Zeppelin,75,Led Zeppelin III (Remaster),78lgmZwycJ3nzsdgmPPGNx,Immigrant Song - Remaster,6P5QHz4XtxOmS5EuiGIPut,1,11,146250,0.013,78lgmZwycJ3nzsdgmPPGNx,classic,37i9dQZF1DWXRqgorJj26U
0.338,177.765,0.388,rock,-10.054,0.248,0.478,Electric Light Orchestra,76,Out of the Blue,2RlgNHKcydI9sayD2Df2xp,Mr. Blue Sky,3usnShwygMXVZB4IV5dwnU,1,10,303373,0.652,2RlgNHKcydI9sayD2Df2xp,classic,37i9dQZF1DWXRqgorJj26U
0.7,188.386,0.31,rock,-5.678,0.0828,0.763,AC/DC,83,Back In Black,08mG3Y1vljYA6bvDt4Wqkj,Back In Black,6mUdeDZCsExyJLMdAfDuwh,1,9,255493,0.011,08mG3Y1vljYA6bvDt4Wqkj,classic,37i9dQZF1DWXRqgorJj26U
0.691,137.145,0.548,rock,-13.553,0.144,0.667,Heart,74,Little Queen,4KfSdst7rW39C0sfhArdrz,Barracuda,1LaeNhiUpL3X6N0LcFvuDF,0,4,261933,0.015,4KfSdst7rW39C0sfhArdrz,classic,37i9dQZF1DWXRqgorJj26U
0.532,136.576,0.601,rock,-9.119,0.0925,0.342,Elton John,79,Honky Chateau,3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",2ei2X6ghPnw7YRwQtAH075,1,10,281613,0.433,3gdewACMIVMEWVbyb8O9sY,classic,37i9dQZF1DWXRqgorJj26U
0.641,203.006,0.256,rock,-10.283,0.0853,0.382,Nirvana,79,In Utero (Deluxe Edition),11LmqTE2naFULdEP94AUBa,Heart-Shaped Box,6ohX7moZZnF1FwYrli1OJ6,1,1,281160,0.199,11LmqTE2naFULdEP94AUBa,classic,37i9dQZF1DWXRqgorJj26U
0.755,109.535,0.667,rock,-7.246,0.0523,0.883,Eagles,68,Hotel California (2013 Remaster),6gXrEUzibufX9xYPk3HD5p,Life in the Fast Lane - 2013 Remaster,2widuo17g5CEC66IbzveRu,1,9,286220,0.0966,6gXrEUzibufX9xYPk3HD5p,classic,37i9dQZF1DWXRqgorJj26U
0.373,92.718,0.671,rock,-18.064,0.0481,0.732,TOTO,83,Toto IV,2374M0fQpWi3dLnB54qaLX,Africa,62U7xIHcID94o20Of5ea4D,1,9,295893,0.257,2374M0fQpWi3dLnB54qaLX,classic,37i9dQZF1DWXRqgorJj26U
0.927,141.466,0.333,rock,-8.55,0.297,0.385,Blue Öyster Cult,75,Agents Of Fortune,5QTxFnGygVM4jFQiBovmRo,(Don't Fear) The Reaper,6C9WzlQANeoD0GW5B41YJt,0,9,308120,0.0029,5QTxFnGygVM4jFQiBovmRo,classic,37i9dQZF1DWXRqgorJj26U
0.787,126.879,0.767,rock,-9.897,0.0513,0.964,The Smashing Pumpkins,77,Mellon Collie And The Infinite Sadness (Deluxe Edition),5QLHGv0DfpeXLNFo7SFEy1,1979 - Remastered 2012,55RhFRyQFihIyGf61MgcfV,1,3,266200,0.0163,5QLHGv0DfpeXLNFo7SFEy1,classic,37i9dQZF1DWXRqgorJj26U
0.366,127.163,0.472,rock,-12.595,0.0837,0.171,Pink Floyd,71,The Wall,5HNCy40Ni5BZJFw1TKzRsC,Comfortably Numb,5Dbax7G8SWrP9xyzkOvy2F,0,11,382297,0.15,5HNCy40Ni5BZJFw1TKzRsC,classic,37i9dQZF1DWXRqgorJj26U
0.864,81.394,0.437,rock,-7.842,0.242,0.749,Led Zeppelin,69,Led Zeppelin IV (Deluxe Edition),3qT4bUD1MaWpGrTwcvguhb,Black Dog - Remaster,44Ig8dzqOkvkGDzaUof9lK,0,4,295387,0.396,3qT4bUD1MaWpGrTwcvguhb,classic,37i9dQZF1DWXRqgorJj26U
0.584,170.411,0.509,rock,-4.907,0.384,0.685,Queens of the Stone Age,69,Songs For The Deaf,6y20BV5L33R8YXM0YuI38N,No One Knows,4w3NeXtywU398NYW4903rY,1,0,278747,0.0368,6y20BV5L33R8YXM0YuI38N,classic,37i9dQZF1DWXRqgorJj26U
0.912,117.399,0.575,rock,-7.275,0.0562,0.843,The Doobie Brothers,69,The Captain and Me,4nXkbcTj3nyww1cHkw5RAP,Long Train Runnin',0M2KWMbvY5x1sUnIKNpyUt,0,7,207267,0.0916,4nXkbcTj3nyww1cHkw5RAP,classic,37i9dQZF1DWXRqgorJj26U
0.611,85.387,0.654,rock,-10.45,0.405,0.786,Beck,69,Mellow Gold,5PntSbMHC1ud6Vvl8x56qd,Loser,0iIGP4Sxw3KR4OCFv2yvz8,1,2,235000,0.0337,5PntSbMHC1ud6Vvl8x56qd,classic,37i9dQZF1DWXRqgorJj26U
0.482,138.453,0.529,rock,-11.709,0.0842,0.492,Don McLean,74,American Pie,1fDsrQ23eTAVFElUMaf38X,American Pie,10jsW2NYd9blCrDITMh2zS,0,4,516893,0.7,1fDsrQ23eTAVFElUMaf38X,classic,37i9dQZF1DWXRqgorJj26U
0.748,134.114,0.618,rock,-8.905,0.0473,0.663,The Police,77,Outlandos D'Amour (Remastered 2003),3EYOJ48Et32uATr9ZmLnAo,Roxanne,1H9g6j4Wwj6wh6p8YHVtkf,1,0,191947,0.0384,3EYOJ48Et32uATr9ZmLnAo,classic,37i9dQZF1DWXRqgorJj26U
0.7,147.245,0.586,rock,-9.558,0.0318,0.897,The Knack,69,Get The Knack,1HOMkjp0nHMaTnfAkslCQj,My Sharona,6H0wsYDvFlATzXHn0IqVpi,1,0,295400,0.0589,1HOMkjp0nHMaTnfAkslCQj,classic,37i9dQZF1DWXRqgorJj26U
0.318,104.522,0.575,rock,-16.729,0.0934,0.385,Lou Reed,74,Transformer,5p3JunprHCxClJjOmcLV8G,Walk On the Wild Side,5SqbMEyAt8332ISGiLX0St,1,0,254173,0.683,5p3JunprHCxClJjOmcLV8G,classic,37i9dQZF1DWXRqgorJj26U
0.706,80.823,0.445,rock,-9.803,0.205,0.768,Thin Lizzy,70,Jailbreak (Deluxe Edition),43DeSV93pJPT4lCZaWZ6b1,The Boys Are Back In Town,6Cf545T4jkaiyvMnTRPOB2,1,8,266720,0.234,43DeSV93pJPT4lCZaWZ6b1,classic,37i9dQZF1DWXRqgorJj26U
0.913,115.728,0.574,rock,-4.793,0.156,0.423,AC/DC,84,Highway to Hell,2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,10v912xgTZbjAtYfyKWJCS,0,6,208400,0.061,2zYzyRzz6pRmhPzyfMEC8s,classic,37i9dQZF1DWXRqgorJj26U
0.495,124.936,0.532,rock,-6.662,0.0754,0.308,Billy Joel,79,The Stranger (Legacy Edition),4U45aEWtQhrm8A5mxPaFZ7,Vienna,1Mhn9VosyjtWn4dMPFlna6,1,10,214240,0.659,4U45aEWtQhrm8A5mxPaFZ7,classic,37i9dQZF1DWXRqgorJj26U
0.875,75.009,0.284,rock,-6.069,0.402,0.595,Pearl Jam,73,Ten,1L94M3KIu7QluZe63g64rv,Alive,5B4PYA7wNN4WdEXdIJu58a,0,11,340907,0.00752,1L94M3KIu7QluZe63g64rv,classic,37i9dQZF1DWXRqgorJj26U
0.737,103.867,0.662,rock,-9.54,0.119,0.744,Tina Turner,69,Foreign Affair,6pPWRBubXOBAHnjl5ZIujB,The Best,3hgAoHSmany3EiKL0Aqh3G,1,0,329800,0.108,6pPWRBubXOBAHnjl5ZIujB,classic,37i9dQZF1DWXRqgorJj26U
0.936,91.577,0.666,rock,-9.919,0.153,0.776,Red Hot Chili Peppers,72,Blood Sugar Sex Magik (Deluxe Edition),0uppYCG86ajpV2hSR3dJJ0,Give It Away,30Perjew8HyGkdSmqguYyg,1,7,282907,0.00244,0uppYCG86ajpV2hSR3dJJ0,classic,37i9dQZF1DWXRqgorJj26U
0.432,94.605,0.475,rock,-7.844,0.161,0.648,Green Day,79,Nimrod,6ORqU0bHbVCRjXm9AjyHyZ,Good Riddance (Time of Your Life),3x2uer6Xh0d5rF8toWpRDA,1,7,153467,0.183,6ORqU0bHbVCRjXm9AjyHyZ,classic,37i9dQZF1DWXRqgorJj26U
0.549,176.941,0.516,rock,-13.741,0.184,0.907,Don Henley,73,Building The Perfect Beast,4gvea7UlDkAvsJBPZAd4oB,The Boys Of Summer,2x1s5aVQ01ylPs5nUdeA2i,1,6,288733,0.501,4gvea7UlDkAvsJBPZAd4oB,classic,37i9dQZF1DWXRqgorJj26U
0.751,89.839,0.421,rock,-9.584,0.17,0.789,The Doors,72,The Doors,6ToM0uwxtPKo9CMpbPGYvM,Break on Through (To the Other Side),1jWmEhn3ggaL6isoyLfwBn,1,9,145867,0.2,6ToM0uwxtPKo9CMpbPGYvM,classic,37i9dQZF1DWXRqgorJj26U
0.938,168.131,0.324,rock,-7.332,0.0961,0.543,Beastie Boys,71,Ill Communication,0Puj4YlTm6xNzDDADXHMI9,Sabotage,6lfjbwFGzQ6aSNP1N3JlT8,0,6,178440,0.032,0Puj4YlTm6xNzDDADXHMI9,classic,37i9dQZF1DWXRqgorJj26U
0.953,84.989,0.267,rock,-4.899,0.283,0.568,Def Leppard,72,Hysteria (Super Deluxe),0PdM2a6oIjqepoEfcJo0RO,Pour Some Sugar On Me - Remastered 2017,31oeDyCOLhgeZyktfxo0pE,0,1,267307,0.00211,0PdM2a6oIjqepoEfcJo0RO,classic,37i9dQZF1DWXRqgorJj26U
0.919,135.997,0.465,rock,-4.025,0.262,0.537,Foo Fighters,73,There Is Nothing Left To Lose,5OQsiBsky2k2kDKy2bX2eT,Learn to Fly,28q2N44ocJECgf8sbHEDfY,1,4,235293,1.83E-05,5OQsiBsky2k2kDKy2bX2eT,classic,37i9dQZF1DWXRqgorJj26U
0.58,127.402,0.741,rock,-9.05,0.212,0.944,Pat Benatar,70,Crimes Of Passion,0vOkmmJEtjuFZDzrQSFzEE,Hit Me With Your Best Shot,7HlWbMlmhASeeZ61ZiHpWJ,1,4,171267,0.117,0vOkmmJEtjuFZDzrQSFzEE,classic,37i9dQZF1DWXRqgorJj26U
0.72,121.864,0.404,rock,-9.18,0.0466,0.475,The Smashing Pumpkins,73,Mellon Collie And The Infinite Sadness (Deluxe Edition),6GtX0jaNL8IjVQfrDBx81z,Bullet With Butterfly Wings - Remastered 2012,55RhFRyQFihIyGf61MgcfV,0,10,258467,5.59E-05,6GtX0jaNL8IjVQfrDBx81z,classic,37i9dQZF1DWXRqgorJj26U
0.927,170.814,0.215,rock,-7.327,0.126,0.49,Stone Temple Pilots,72,Purple (2019 Remaster),6qLEOZvf5gI7kWE63JE7p3,Interstate Love Song - 2019 Remaster,57lcTrUlYgfMIPvBUsVU6h,1,9,194853,0.000273,6qLEOZvf5gI7kWE63JE7p3,classic,37i9dQZF1DWXRqgorJj26U
0.801,133.769,0.651,rock,-7.34,0.0825,0.776,The Clash,70,London Calling (Remastered),5jzma6gCzYtKB1DbEwFZKH,London Calling - Remastered,6FCzvataOZh68j8OKzOt9a,1,0,200480,0.123,5jzma6gCzYtKB1DbEwFZKH,classic,37i9dQZF1DWXRqgorJj26U
0.262,122.861,0.481,rock,-15.73,0.832,0.375,Pink Floyd,75,Wish You Were Here,6mFkJmJqdDVQ1REhVfGgd1,Wish You Were Here,0bCAjiUamIFqKJsekOYuRw,1,7,334744,0.735,6mFkJmJqdDVQ1REhVfGgd1,classic,37i9dQZF1DWXRqgorJj26U
0.449,84.383,0.623,rock,-13.333,0.0613,0.573,Tom Petty,75,Full Moon Fever,5tVA6TkbaAH9QMITTQRrNv,Free Fallin',5d71Imt5CIb7LpQwDMQ093,1,5,256000,0.212,5tVA6TkbaAH9QMITTQRrNv,classic,37i9dQZF1DWXRqgorJj26U
0.476,148.117,0.389,rock,-9.342,0.255,0.566,Blind Melon,73,Blind Melon,6txWz9UapYHVxEd7dDIHXT,No Rain,55jET4vDioHHd7ztX7OX3h,1,9,217107,0.619,6txWz9UapYHVxEd7dDIHXT,classic,37i9dQZF1DWXRqgorJj26U
0.978,141.167,0.526,rock,-5.436,0.0744,0.451,Van Halen,72,1984 (Remastered),05RgAMGypEvqhNs5hPCbMS,Panama - 2015 Remaster,3REUXdj5OPKhuDTrTtCBU0,1,8,210227,0.00122,05RgAMGypEvqhNs5hPCbMS,classic,37i9dQZF1DWXRqgorJj26U
0.842,100.127,0.297,rock,-7.457,0.0848,0.586,Alice In Chains,72,Dirt (2022 Remaster),5sFDReWLrZHLFZFjHsjUTS,Would? (2022 Remaster),58NXIEYqmq5dQHg9nV9duM,1,6,206773,0.000286,5sFDReWLrZHLFZFjHsjUTS,classic,37i9dQZF1DWXRqgorJj26U
0.944,146.347,0.27,rock,-4.199,0.116,0.606,Bruce Springsteen,70,Born To Run,6hTcuIQa0sxrrByu9wTD7s,Born to Run,43YIoHKSrEw2GJsWmhZIpu,1,4,269920,0.00501,6hTcuIQa0sxrrByu9wTD7s,classic,37i9dQZF1DWXRqgorJj26U
0.182,136.094,0.349,jazz,-13.507,0.143,0.178,Nat King Cole,69,Unforgettable,648TTtYB0bH0P8Hfy0FmkL,Unforgettable,7GBvXtxnvBluo2f4xBVNkm,1,5,191973,0.92,648TTtYB0bH0P8Hfy0FmkL,classic,37i9dQZF1DXbITWG1ZJKYt
0.164,58.303,0.136,classical,-18.756,0.109,0.071,"Pyotr Ilyich Tchaikovsky, André Previn, London Symphony Orchestra",68,Tchaikovsky: Swan Lake,2xizRhme7pYeITbH1NLLGt,"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scene. Moderato",7dVA06E7AP7P7VzPyNxQVO,0,4,166867,0.911,2xizRhme7pYeITbH1NLLGt,essential,37i9dQZF1DWWEJlAGA9gs0
0.00527,170.612,0.184,classical,-37.264,0.173,0.151,"Ludwig van Beethoven, Paul Lewis",68,"Beethoven: Piano Sonatas, Vol.3",3DNRdudZ2SstnDCVKFdXxG,"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto",4bNwPPpk01D8pVV9IFSBde,0,1,315427,0.995,3DNRdudZ2SstnDCVKFdXxG,essential,37i9dQZF1DWWEJlAGA9gs0
0.449,92.468,0.447,classical,-10.634,0.0697,0.036,"Ludovico Einaudi, Daniel Hope, I Virtuosi Italiani",75,In A Time Lapse,1BncfTJAWxrsxyT9culBrj,Experience,3uJ6D2WOPdjwJ0SrsH9EiG,1,2,315427,0.934,1BncfTJAWxrsxyT9culBrj,essential,37i9dQZF1DWWEJlAGA9gs0
0.812,80.09,0.505,hip-hop,-3.986,0.444,0.664,"Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne",88,CHROMAKOPIA,3tFed7YsjGnIfxeLEQwx3R,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)",0U28P0QVB1QRxpqp5IHOlH,1,1,255916,0.285,3tFed7YsjGnIfxeLEQwx3R,modern,37i9dQZF1DX0XUsuxWHRQd
0.507,130.007,0.872,hip-hop,-6.323,0.111,0.506,Gunna,76,HIM ALL ALONG,2EKL77lwxvo615Ga7VjEUl,HIM ALL ALONG,5HoNV9xqGbGufrIFH271dR,0,4,158667,0.195,2EKL77lwxvo615Ga7VjEUl,modern,37i9dQZF1DX0XUsuxWHRQd
0.802,128.085,0.835,hip-hop,-4.286,0.0882,0.374,BigXthaPlug,71,TAKE CARE,4CkbpelT92r4dVkceDX9g1,Leave Me Alone,6LU7SYL9BWAt3TgEK4DdAc,1,7,143778,0.0311,4CkbpelT92r4dVkceDX9g1,modern,37i9dQZF1DX0XUsuxWHRQd
0.533,120.011,0.794,hip-hop,-8.206,0.207,0.15,Future,73,MIXTAPE PLUTO,2t4H61OtTYgmDe61KxkjKH,PLUTOSKI,4Zoxsc06EUHRf5GrJPJZ54,1,9,179023,0.14,2t4H61OtTYgmDe61KxkjKH,modern,37i9dQZF1DX0XUsuxWHRQd
0.722,119.973,0.769,hip-hop,-5.485,0.111,0.57,"The Weeknd, Playboi Carti",92,Timeless,1Es7AUAhQvapIcoh3qMKDL,Timeless (with Playboi Carti),2IRxVVqbSbqHJo8Zx50LYn,0,11,256000,0.0584,1Es7AUAhQvapIcoh3qMKDL,modern,37i9dQZF1DX0XUsuxWHRQd
0.684,166.976,0.832,hip-hop,-4.691,0.229,0.68,"GloRilla, Sexyy Red",78,GLORIOUS,5xeSd4HgzrYpNLEf3LfYLK,WHATCHU KNO ABOUT ME (feat. Sexyy Red),4dUAojdnh5Bcho1n8bPSO0,1,1,149461,0.00449,5xeSd4HgzrYpNLEf3LfYLK,modern,37i9dQZF1DX0XUsuxWHRQd
0.642,111.907,0.65,hip-hop,-5.332,0.0855,0.186,Lil Baby,70,Insecurities,6afQ4fJDJ9QqU5BKIH99Ej,Insecurities,2g28Q65tnnBD8TaCAFpdQi,1,2,127154,0.00502,6afQ4fJDJ9QqU5BKIH99Ej,modern,37i9dQZF1DX0XUsuxWHRQd
0.699,129.054,0.92,hip-hop,-6.635,0.0745,0.484,NLE Choppa,72,SLUT SZN,76Ku9OBFK1NjMylR8r4WLK,Gang Baby,1oA2UN6nt7jhEuVtiCeCke,1,11,138180,0.00768,76Ku9OBFK1NjMylR8r4WLK,modern,37i9dQZF1DX0XUsuxWHRQd
0.628,119.98,0.757,hip-hop,-6.715,0.221,0.321,Don Toliver,85,HARDSTONE PSYCHO,2c7z5oRcPBbqRaBY2mLWcf,NEW DROP,0Kzb3u6kMnOJOZXYFSk33F,0,4,217333,0.189,2c7z5oRcPBbqRaBY2mLWcf,modern,37i9dQZF1DX0XUsuxWHRQd
0.709,78.53,0.749,hip-hop,-6.385,0.329,0.564,Real Boston Richey,73,Help Me,487JCvAXVblflZyDJn3fSp,Help Me,01JuX8fEX5ACudymzCB3O3,1,6,181166,0.155,487JCvAXVblflZyDJn3fSp,modern,37i9dQZF1DX0XUsuxWHRQd
0.69,125.951,0.853,hip-hop,-5.858,0.0835,0.471,Drake,78,No Face,1560osUcXrnov6yuOjXvc1,No Face,78NIQe42qKXahAeZAb3w0h,1,10,137143,0.0771,1560osUcXrnov6yuOjXvc1,modern,37i9dQZF1DX0XUsuxWHRQd
0.754,131.001,0.863,hip-hop,-5.851,0.0913,0.301,Future,77,MIXTAPE PLUTO,3aCPResPDNae3pXTocGpYe,LIL DEMON,4Zoxsc06EUHRf5GrJPJZ54,1,11,139197,0.00125,3aCPResPDNae3pXTocGpYe,modern,37i9dQZF1DX0XUsuxWHRQd
0.4,106.682,0.608,hip-hop,-9.519,0.119,0.089,"Luh Tyler, BossMan Dlow",69,Mr. Skii,62oLxos6R04SVYL1lXidvu,2 Slippery (feat. BossMan Dlow),4XqpSvwcjnoR5YP5lBLuTi,1,1,159228,0.029,62oLxos6R04SVYL1lXidvu,modern,37i9dQZF1DX0XUsuxWHRQd
0.509,157.94,0.662,hip-hop,-9.159,0.266,0.549,"Lil Yachty, Veeze",70,Sorry Not Sorry,4lwfqyQXSDJ7kELpMErMih,Sorry Not Sorry,2Wu6YPeXdwiyqV5YulLf1W,1,1,136709,0.247,4lwfqyQXSDJ7kELpMErMih,modern,37i9dQZF1DX0XUsuxWHRQd
0.663,143.082,0.76,hip-hop,-4.763,0.305,0.209,Playboi Carti,81,ALL RED,2cZOYofOX4d6g0OXxkaIjA,ALL RED,3cdcIcidzGHVQW5e9qQgtx,0,9,148053,0.109,2cZOYofOX4d6g0OXxkaIjA,modern,37i9dQZF1DX0XUsuxWHRQd
0.761,147.216,0.649,hip-hop,-4.204,0.207,0.313,"Lil Tecca, Don Toliver",73,PLAN A,1Ftb0PK0Qqwax3gofiMd2X,I CAN’T LET GO,6uWva3kfeqqVIsNAJ2MmeL,1,8,150204,0.00694,1Ftb0PK0Qqwax3gofiMd2X,modern,37i9dQZF1DX0XUsuxWHRQd
0.663,184.057,0.672,hip-hop,-5.984,0.134,0.381,Lil Uzi Vert,76,Eternal Atake 2,4ppKM7xnkSAwSyKqD4QTY4,Chill Bae,7awBKnBq0qRLNyD5lI47R0,1,3,138324,0.112,4ppKM7xnkSAwSyKqD4QTY4,modern,37i9dQZF1DX0XUsuxWHRQd
0.681,114.991,0.884,hip-hop,-5.839,0.277,0.324,BigXthaPlug,69,TAKE CARE,26TX1oZbaDeKxfTYDclSAo,2AM,6LU7SYL9BWAt3TgEK4DdAc,1,8,184294,0.0439,26TX1oZbaDeKxfTYDclSAo,modern,37i9dQZF1DX0XUsuxWHRQd
0.723,139.942,0.783,hip-hop,-4.881,0.159,0.294,"Drake, Young Thug, 21 Savage",76,100 GIGS,1qIwin7JMVuX70qN6wD8ww,It's Up (feat. Young Thug & 21 Savage),5oT8PMXGWiPlhcl930fkII,1,1,278001,0.0264,1qIwin7JMVuX70qN6wD8ww,modern,37i9dQZF1DX0XUsuxWHRQd
0.831,139.905,0.652,hip-hop,-5.972,0.269,0.648,BabyChiefDoit,68,The Viper,2JapCT0xikq6Fy1PQiJz1C,The Viper,3cQR7hyzZEbwAESuPEu8qR,0,10,150997,0.0111,2JapCT0xikq6Fy1PQiJz1C,modern,37i9dQZF1DX0XUsuxWHRQd
0.525,75.013,0.776,hip-hop,-6.723,0.108,0.467,Latto,70,Sugar Honey Iced Tea,1JF8LkQWZ8grXb2emqrNKn,Brokey,1S9LGRodo5jsXGsMeVaYNp,1,1,217613,0.0366,1JF8LkQWZ8grXb2emqrNKn,modern,37i9dQZF1DX0XUsuxWHRQd
0.5,63.925,0.427,hip-hop,-8.269,0.127,0.269,Rod Wave,76,Last Lap,0U60hgxzGit7juEuHul2y3,25,4ffJTc6OVVJ7rr65r5CGbq,1,0,180000,0.286,0U60hgxzGit7juEuHul2y3,modern,37i9dQZF1DX0XUsuxWHRQd
0.586,125.845,0.731,hip-hop,-7.564,0.0987,0.147,"NLE Choppa, 41, Kyle Richh",77,Or What,3lUYO6zvXI88sNDpyKvIJ2,Or What,0O5WgUe2bObIlk6R0nwOs2,0,1,199165,0.116,3lUYO6zvXI88sNDpyKvIJ2,modern,37i9dQZF1DX0XUsuxWHRQd
0.552,144.941,0.64,hip-hop,-5.679,0.119,0.112,"Future, Metro Boomin, Travis Scott, Playboi Carti",84,WE DON'T TRUST YOU,28drn6tQo95MRvO0jQEo5C,Type Shit,4iqbFIdGOTzXeDtt9owjQn,1,2,228267,0.0215,28drn6tQo95MRvO0jQEo5C,modern,37i9dQZF1DX0XUsuxWHRQd
0.472,101.061,0.898,hip-hop,-7.001,0.141,0.214,Kendrick Lamar,88,Not Like Us,6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,5JjnoGJyOxfSZUZtk2rRwZ,1,1,274192,0.0107,6AI3ezQ4o3HUoP6Dhudph3,modern,37i9dQZF1DX0XUsuxWHRQd
0.859,129.77,0.77,hip-hop,-3.382,0.673,0.64,"Tyler, The Creator, ScHoolboy Q, Santigold",85,CHROMAKOPIA,2aYHxnMF2umAavtgBvmkY1,Thought I Was Dead (feat. ScHoolboy Q & Santigold),0U28P0QVB1QRxpqp5IHOlH,0,10,207273,0.362,2aYHxnMF2umAavtgBvmkY1,modern,37i9dQZF1DX0XUsuxWHRQd
0.685,121.991,0.731,hip-hop,-4.707,0.0865,0.458,"¥$, Playboi Carti, Don Toliver, Kodak Black",72,FIELD TRIP,3lCb7ZYE3Fvie4JOPqpXfY,FIELD TRIP,73RJkZAkpUFHyGw4gTUQjK,0,11,167229,0.054,3lCb7ZYE3Fvie4JOPqpXfY,modern,37i9dQZF1DX0XUsuxWHRQd
